Date / Time,City,State,Country,Shape,Duration,Summary,Posted,Images
4/26/20 22:20,Portage,MI,USA,Light,30 swc,"Straight line of unevenly spaced lights moving from West-Southwest to East, ((Starlink satellites?))",6/25/20,
4/26/20 22:15,Walton,KY,USA,Formation,1 minute,At least 12 obj objects in a formation. Straight line unequal distances apart. ((Starlink satellites?)),6/25/20,
4/26/20 22:14,Cassopolis,MI,USA,Light,30-40 seconds,In-Line groupings of light streaming across night sky and dissapearing at specific point. ((Starlink satellites?)),6/25/20,
4/26/20 22:12,Winchester,KY,USA,Other,15 seconds,I looked up at the moon because it ws so beautiful tonight. Right above my ((Starlink satellites?)),6/25/20,
4/26/20 22:10,Union,MI,USA,Light,2 minutes,35 small lites fairly straght line all spaced closely in sky headed west to east from Chicago area. ((Starlink satellites?)),6/25/20,
4/26/20 22:10,London,KY,USA,Light,30 seconds,Small lights moving vertically.,6/25/20,
4/26/20 22:10,Indianapolis,IN,USA,Sphere,:60,Dozens of white orbs traveling in single file. ((Starlink satellites?)),6/25/20,
4/26/20 22:08,Lebanon,IN,USA,Formation,45 sec,((NUFORC Note: Witness provides no information. PD)),6/25/20,
4/26/20 22:00,Delta,UT,USA,Formation,5 seconds,"35 objects flying approximately 1,500 feet above ground going in a straight line-type formation. ((Starlink satellites?))",6/25/20,
4/26/20 22:00,Heber,UT,USA,Formation,30 seconds,"39 lights moving in an ESE direction. Unknown altitude, estimate 5-7 mile length,((Starlink satellites?))",6/25/20,
4/26/20 22:00,Science Hill,KY,USA,Other,5 minutes,A line of about 15 dots like stars in a perfect line by the moon in a pattern like . ... . .. ... E ((Starlink satellites?)),6/25/20,
4/26/20 22:00,Robertsville,MO,USA,Circle,One minute,"Circular white objects spaced perfectly apart , about 30 of them, moving fast in a straight line, ((Starlink satellites?))",6/25/20,
4/26/20 22:00,Greencastle,IN,USA,Light,A long line of lights in,We watched at least 20 perfectly. ((Starlink satellites?)),6/25/20,
4/26/20 22:00,Marion,TX,USA,Triangle,10 minutes,"Triangle or like a privates patch on its edge with no third end,",6/25/20,
4/26/20 22:00,Fort Wright,KY,USA,Light,15 minutes,Lights in sky looking like a string of 15 lights going down. ((Starlink satellites?)),6/25/20,
4/26/20 22:00,Niles,MI,USA,Unknown,15-20 seconds,15-20 lights in the sky. ((Starlink satellites?)),6/25/20,
4/26/20 21:45,West Allis,WI,USA,Circle,30 minutes,wife an I see craft over w. allis for about 30 min an then it drifted n.w. out of sight,6/25/20,
4/26/20 21:30,Jacksonville,IL,USA,Light,5 min,A line of fast moving lights coming from the north west all disappeared into the same location. ((Starlink satellites?)),6/25/20,
4/26/20 21:30,Lebanon,TN,USA,Light,1 minute,15 objects in a single file line disappearing. ((Starlink satellites?)),6/25/20,
4/26/20 21:30,Breese,IL,USA,Formation,3 minutes,"Vertical linear formation of lights that resembled stars, but disintegrated one by one. ((Starlink satellites?))",6/25/20,
4/26/20 21:30,Jacksonville,IL,USA,Formation,10,((NUFORC Note: Witness provides no information. PD)),6/25/20,
4/26/20 21:30,Adams,TN,USA,Circle,10 minutes,Vertical line of lights disappearing one after another after about5 minutes. ((Starlink satellites?)),6/25/20,
4/26/20 21:25,Palmyra,WI,USA,Sphere,1 minute,line of white lights travel across palmyra sky and disappear. ((Starlink satellites?)),6/25/20,
4/26/20 21:23,Aurora,IL,USA,Light,:45 seconds,"Line of possible UFO's sighted over Aurora IL, USA. ((Starlink satellites?))",6/25/20,
4/26/20 21:20,East Peoria,IL,USA,Light,45 SEC,"2 separate sighting same location within 5 minutes, first sight, then about 20 lights continous same direction ((Starlink satellites?))",6/25/20,
4/26/20 21:20,Johnsburg,IL,USA,Light,45 seconds,15 UFO white lights in a single file line Johnsburg Illinois. ((Starlink satellites?)),6/25/20,
4/26/20 21:20,Westmont,IL,USA,Light,2-4 minutes,Line of star-like lights all moving slowly across the night sky until they abruptly disappeared. ((Starlink satellites?)),6/25/20,
4/26/20 21:15,Maysville,IA,USA,Formation,3-4 minutes,30-50 White lights in a perfect line. ((Starlink satellites?)),6/25/20,
4/26/20 21:10,Naperville,IL,USA,Light,3 minutes,We saw about 100 tiny lights like stars flying in a straight line from the west to the east directly over our home. They were very dist,6/25/20,
4/26/20 21:10,Jordan,MN,USA,Circle,3 minutes,Line of light appeared and disappeared. ((Starlink satellites?)),6/25/20,
4/26/20 21:10,Valparaiso,IN,USA,Formation,3 minutes,Straight line formation of 30 bright objects traveling east. ((Starlink satellites?)),6/25/20,
4/26/20 21:09,Menomonee Falls,WI,USA,Circle,1.5 minutes,Line of lights in the sky. ((Starlink satellites?)),6/25/20,
4/26/20 21:08,Wheaton,IL,USA,Circle,30 seconds,I saw about 20 circular lit-up objects flying in a row in the sky. ((Starlink satellites?)),6/25/20,
4/26/20 21:05,Madison,WI,USA,Sphere,15 seconds,Saw and counted a line of 10 pretty much evenly spaced lights moving fairly fast and horizontal ((Starlink satellites?)),6/25/20,
4/26/20 21:03,Mankato,MN,USA,Light,10 minutes,I saw a fleet of UFOs straight in a line passing over mankato. ((NUFORC Note: Witness provides no information. PD)),6/25/20,
4/26/20 21:00,Hannibal,M0,USA,Formation,2-3 minutes,Line formation of UFOs leaving the atmosphere. ((Starlink satellites?)),6/25/20,
4/26/20 21:00,Springfield,IL,USA,Light,1 minute,String of white lights. ((Starlink satellites?)),6/25/20,
4/26/20 21:00,Peotone,IL,USA,Other,,Myself and 3 other family members saw a line of 60 to 100 lights. ((Starlink satellites?)),6/25/20,
4/26/20 21:00,Aurora,IL,USA,Light,1 minute,We were in the backyard BBQing and looked up in the sky and seen a line of bright lights very high ((Starlink satellites?)),6/25/20,
4/26/20 20:40,Plainfield,IL,USA,Light,About 3 minutes,I noticed from the corner of my eye a string of lights. ((Starlink satellites?)),6/25/20,
4/26/20 20:18,Rancho Cucamonga,CA,USA,Circle,90 Seconds,Very Bright circle aircraft with 4 bright lights like lightbulbs.,6/25/20,
4/26/20 20:05,Carlinville,IL,USA,Light,1 minute,BRIGHT LIGHTS 10-15 IN NUMBERS FLYING IN A PERFECT STRAIGHT LINE. ((Starlink satellites?)),6/25/20,
4/26/20 19:58,Pueblo,CO,USA,,,MADAR Node 83,6/25/20,
4/26/20 19:45,Madison,WI,USA,Unknown,4 to 5 minutes,"red light through the sky at first, then 2 large square/rectangle were observed",6/25/20,
4/26/20 19:30,Houston,TX,USA,Circle,35min,Changed different colors and stayed stationary like a planet or blinking star. Till it descended to earth.,6/25/20,
4/26/20 19:22,Florissant,MO,USA,Circle,30 seconds,Saw a straight line of small orbs going up in the sky at angle. ((Starlink satellites?)),6/25/20,
4/26/20 19:00,Rio de Janeiro (Brazil),,Brazil,Other,5 minutes,Seis ovnis como se fossem estrelas navegaram em linha reta mantendo uma distância semelhante ((Starlink satellites?)),6/25/20,
4/26/20 18:00,Markham,IL,USA,Formation,2 minutes,They were seen flying southeasterly Direction. I will find a straight line formation smaller ones in the front followed by one large ai,6/25/20,
4/26/20 14:10,Grand Junction,CO,USA,,,MADAR Node 75,6/25/20,
4/26/20 13:04,Mt. Vernon,IN,USA,,,MADAR Node 119,6/25/20,
4/26/20 13:00,Blackville (Canada),NB,Canada,Oval,5 minutes,I was flying my Phantom pro drone around 600 ft up when I saw a black flat half a oval shaped object fly over it but it was about 3000f,6/25/20,
4/26/20 11:54,Joliet,IL,USA,Formation,9 minutes,White lights forming straight line. ((Starlink satellites?)),6/25/20,
4/26/20 09:54,Houston,TX,USA,,,MADAR Node 118,6/25/20,
4/26/20 09:25,Casey,IL,USA,Circle,3 minutes,14 lights. ((Starlink satellites?)),6/25/20,
4/26/20 09:24,Richwoods,MO,USA,Light,2 minutes,single lights entering something that couldnt be seen. ((Starlink satellites?)),6/25/20,
4/26/20 09:22,Milwaukee,WI,USA,Circle,925,8 lines in a row showered up and the disappeared. ((Starlink satellites?)),6/25/20,
4/26/20 04:30,Mesa,AZ,USA,Circle,~30 seconds,"Faint light moving south to north, western sky about 4:30am 25th april could have been satellite.",6/25/20,
4/26/20 02:30,St. Louis,MO,USA,Light,about 1 hour,Lights in the sky and abduction.,6/25/20,
4/26/20 02:30,Orlando,FL,USA,Unknown,15 minutes,Large sparkle: seen MULTIPLE nights in a row,6/25/20,
4/26/20 00:00,Wadhams,MI,USA,Formation,5 minutes,ufo sighting leaving work?,6/25/20,
4/26/20 00:00,Sandy Hook,CT,USA,Circle,12:00 AM- 12:40 AM,Loud Vibrating Noise and Object.,6/25/20,
4/25/20 23:57,Tucson,AZ,USA,Egg,6 minutes,While letting out dog out my wife came to get me about a strange light in the sky. I went to our backyard and in the southern sky was a,6/25/20,
4/25/20 22:35,Bemidji,MN,USA,Sphere,3 minutes,"Orange sphere travelling low across the sky, then disappears.",6/25/20,
4/25/20 22:30,Lake Stevens,WA,USA,Other,30 seconds,translucent white massive creature flying above lake stevens.,6/25/20,
4/25/20 22:05,Cambridge Township,MN,USA,Light,30+ minutes,I saw a bright white light when I looked W to the top of the trees. It was 4 to 5 times the size of the largest star. ((Venus?)),6/25/20,
4/25/20 22:00,Moriarty,NM,USA,Circle,7 minutes,UFO in front of the moon.,6/25/20,
4/25/20 21:45,Elbert,CO,USA,Formation,30 seconds,"vertical formation of stars connected by a straight, bright white light.",6/25/20,
4/25/20 21:45,Ft. Morgan,CO,USA,Light,10 minutes,But look like several moving stars crawling up into the sky into a sequence line. ((Starlink satellites?)),6/25/20,
4/25/20 21:39,Cole Harbour (Canada),NS,Canada,Formation,21:40,Strange Light Formation spotted on back deck. ((Spacelink satellites?)),6/25/20,
4/25/20 21:30,Logan,UT,USA,Formation,10 seconds,"String of lights composed of ~12 circular objects. Appeared briefly (10 seconds),and was moving N to S. ((Starlink satellites?))",6/25/20,
4/25/20 21:10,St. Charles (?),MN,USA,Circle,10 seconds,"8 or 9, bright star, like shapes, traveling in a straight line to the southeast', 9:10 pm. ((Starlink satellites?))",6/25/20,
4/25/20 21:00,Eudora,KS,USA,Changing,1 week,Increasing activity over the past week . Circular objects on camera . One large crescent moon like object fading in and out like an ecl,6/25/20,
4/25/20 20:45,Waterboro,ME,USA,Formation,20-30 seconds,String of multiple white lights traveling across sky. ((Starlink satellites?)),6/25/20,
4/25/20 20:40,North Conway,NH,USA,Circle,3 minutes,I saw at least 12 glowing orbs in perfect formation traveling diagonally. ((Starlink satellites?)),6/25/20,
4/25/20 20:35,Bar Harbor,ME,USA,Formation,30-60 seconds,Long trail of slow-moving lights through the night sky. ((Starlink satellites?)),6/25/20,
4/25/20 20:35,Lubec,ME,USA,Light,10 minutes,"Two strings of bright white lights (50-60 in total), appeared like a train in the night sky. ((Starlink satellites?))",6/25/20,
4/25/20 20:30,Williston,VT,USA,Unknown,1 minute,3 lights traveling silently across the sky - multiple witnesses. ((Starlink satellites?)),6/25/20,
4/25/20 20:27,Maple Valley,WA,USA,Cylinder,6 minutes,Cylindrical Object with Flashing White Light is Stationary and then Quickly Disappears.,6/25/20,
4/25/20 20:00,Chillicothe,IL,USA,Oval,5 - 8 minutes,Fleet of unidentified lighted aircraft shooting through the Illinois skies. ((Starlink satellites?)),6/25/20,
4/25/20 20:00,Sun City,AZ,USA,Oval,Unknown,On Apr25 2020 at approximately 20:00 I went outside my house as it was a beautiful evening I had my cell phone with me. I may have been,6/25/20,
4/25/20 12:00,Meriden,CT,USA,Unknown,5 mins,Was out for a walk and saw a very low flying JetBlue. After watching the jet noticed a flashing object in the distance. The object hove,6/25/20,
4/25/20 10:30,Anniston,AL,USA,Circle,90 min,"On the west side of Anniston, Al. As soon as I walked out I noticed a very bright light in the N. ((Venus?))",6/25/20,
4/25/20 08:45,Littlerock,AR,USA,,,MADAR Node 56,6/25/20,
4/25/20 06:25,Newington,CT,USA,,,MADAR Node 106,6/25/20,
4/25/20 05:33,Aurora (Canada),ON,Canada,Circle,,3 circle of lights which formed a triangle in the Southern Sky,6/25/20,
4/25/20 04:03,Yuma,AZ,USA,Circle,7 minutes,Bright flash of light in sky followed by 2 objects traveling in different directions.,6/25/20,
4/25/20 02:25,Mountlake Terrace,WA,USA,,,MADAR Node 100,6/25/20,
4/25/20 01:25,Nickerson,NE,USA,Other,2 minutes,low flying semi transparent silent object,6/25/20,
4/25/20 00:00,Altura,MN,USA,Formation,30 seconds,4 people saw a formation of at least 19 craft obviously in the outer atmospher travel E to W. ((Starlink satellites?)),6/25/20,
4/24/20 23:00,Fairfield,ID,USA,Light,10,Row of lights headed Northeast. ((Starlink satellites?)),6/25/20,
4/24/20 22:30,Ortonville,MI,USA,Formation,5-10 min,The objects where in a straight line turned green with several white dots across the sky moving in a line. ((Spacelink satellites?)),6/25/20,
4/24/20 22:20,Kenova,WV,USA,Light,10 minutes,Two different blue and red looking lights blinking on each object. One was a little higher than the other. One disappeared in the tree,6/25/20,
4/24/20 22:07,Grants Pass,OR,USA,Formation,1-2 minutes,"Looking SE towards the coast, I noticed a few lights coming up from behind the pines in my neighbor's yard. ((Starlink satellites?))",6/25/20,
4/24/20 22:05,Richmond,VA,USA,Cigar,15-20 seconds,This was not a normal aircraft and I hope you can tell me it was because it was bizarre.,6/25/20,
4/24/20 22:05,Lowell,MI,USA,Light,1 minute,Many bright lights in single file formation crossing the sky. ((Starlink satellites?)),6/25/20,
4/24/20 22:00,Butte Falls,OR,USA,Other,1.5 hours,Large stationary light. Largest light in the sky with a fog like glow around it like a car headlight. (NUFORC Note: Venus?? PD)),6/25/20,
4/24/20 21:45,Idaho Springs,CO,USA,Light,15 minutes,Mass UFO sighting. ((Starlink satellites?)),6/25/20,
4/24/20 21:19,Joshua Tree,CA,USA,Oval,2 hours,From 8 p.m. till 10:30 p.m. there's a bright oval shaped object in the same spot for the last week. ((Venus??)),6/25/20,
4/24/20 21:05,Escanaba,MI,USA,Formation,5minutes,"2 long linear formations of lights spotted, lights looked like, slow speed, silent. ((Starlink satellites?))",6/25/20,
4/24/20 21:00,Pardeeville,WI,USA,Other,2 minutes,me my wife a friend and 2 kids 10 and 12 saw many lights in a line fly across the sky and disappear. ((Starlink satellites?)),6/25/20,
4/24/20 20:51,Houston,TX,USA,,,MADAR Node 118,6/25/20,
4/24/20 20:05,Marysville,MI,USA,Sphere,2 minutes,A line of lights was observed moving slowly at a low elevation. ((Starlink satellites?)),6/25/20,
4/24/20 20:00,Ottawa (Canada),ON,Canada,Circle,10 minutes,((NUFORC Note: Witness provides no information. PD)),6/25/20,
4/24/20 16:13,Oaklandon,IN,USA,,,MADAR Node 87,6/25/20,
4/24/20 16:00,Oshkosh,WI,USA,Oval,1 minute,"two silver oval shapes flying side by side ,clear day nothing such as an aeroplane body conecting them.No noise",6/25/20,
4/24/20 15:57,Boise,ID,USA,,,MADAR Node 111,6/25/20,
4/24/20 11:00,Moorhead,MN,USA,Diamond,7 SECONDS,2 BLUE/GREEN OBJETS AT 5000 FT AND GAINING ALTITUDE IN FULL SUNLIGHT,6/25/20,
4/24/20 10:30,Flint,MI,USA,Cylinder,30 seconds,20 unidentified bright lights in single form going at a high speed in the sky. ((Starlink satellites?)),6/25/20,
4/24/20 10:08,Essexville,MI,USA,Formation,3 minutes,Approximately a mile long then started to move and disappeared. ((Starlink satellites?)),6/25/20,
4/24/20 10:05,Haslett,MI,USA,,1 minute,Lights in a string that then went off. ((Starlink satellites?)),6/25/20,
4/24/20 10:00,Traverse City,MI,USA,Other,60 seconds,There were 2 one after another of about 20 lights in a row traveling east. ((Spacelink satellites?)),6/25/20,
4/24/20 04:05,Selkirk,MB,Canada,Circle,About 15 sec,Two objects that appeared to be satellites but changing speed and direction.,6/25/20,
4/24/20 02:35,,TX,USA,Flash,,I was going to take my dog outside to go to the restroom and i went to look up in the sky and i saw a flash of light appear in a shape,6/25/20,
4/24/20 01:25,North Port,FL,USA,,,MADAR Node 147,6/25/20,
4/23/20 23:55,San Bernardino,CA,USA,Light,2 minutes,As my cousin and I were outside on the porch staring at the Big Dipper and all of a sudden a little light next to the Big Dipper broke,6/25/20,
4/23/20 23:30,Moreno Valley,CA,USA,Light,30 minutes,3 lights hovering over Riverside County. 2 eye witnesses.,6/25/20,
4/23/20 23:00,Moncton (Canada),NB,Canada,Formation,,Bright light turns into many small lights which turn into triangle formation.,6/25/20,
4/23/20 22:15,Searsmont,ME,USA,Sphere,40 minuted,Spherical colorful craft with brights and non consistent movements.,6/25/20,
4/23/20 22:00,Plain,WA,USA,Formation,2 minutes,A uniform line of lights appeared from out of the stars facing southeast then unatturally vanished. ((Spacelink satellites?)),6/25/20,
4/23/20 22:00,Ferndale,WA,USA,Light,5 sec,Multiple fast traveling lights at a short distance very bright,6/25/20,
4/23/20 22:00,Chapel Hill,NC,USA,Circle,1 minute,Orb moving over the nighttime Chapel Hill suburbs,6/25/20,
4/23/20 22:00,Millerton,PA,USA,Sphere,10 minutes,"We observed an orange orb low and slow in the Northwestern sky, while responding to a MADAR alert.",6/25/20,
4/23/20 22:00,Goodyear,AZ,USA,Light,30 minutes,Object with two lights on each far end that would stay in perfect sync and appear horizonal one minute then vertical within seconds,5/15/20,
4/23/20 21:59,Millerton,PA,USA,,,MADAR Node 104,7/3/20,
4/23/20 21:30,Nuevo Vallarta (Mexico),,Mexico,Other,7 sec,"I saw a kind of star moving from left to the right with a tail of mini stars, it flay to the sky and disappeared. Maybe a meteorite or",6/25/20,
4/23/20 21:25,Valrico,FL,USA,Formation,3 minutes,A perfect row of formation lights in a line moving across the nights sky. ((Starlink satellites?)),6/25/20,
4/23/20 20:45,Northport,NY,USA,,10,((NUFORC Note: Witness provides no information. PD)),6/25/20,
4/23/20 20:20,Newcastle (Australia),,Australia,Triangle,2 minutes,I am a mother I live in Australia and my friend and I 100% seen something in the sky at about 8pm 23rd of April 2020.,6/25/20,
4/23/20 19:00,Swedesboro,NJ,USA,Cigar,2 minutes,On this day and time as I was leaving work is when I saw a bright object in the sky. It was raining and the skies were grey with clouds,6/25/20,
4/23/20 18:45,Santa Maria,CA,USA,Other,35 seconds,I have a picture of a craft that almost caused the driver to wreck.,6/25/20,
4/23/20 17:46,Whately,MA,USA,,,MADAR Node 67,6/25/20,
4/23/20 16:37,Jonesboro,AR,USA,,,MADAR Node 143,6/25/20,
4/23/20 12:00,Memphis,TN,USA,Changing,2 minutes,Purple Green,4/22/22,
4/23/20 11:45,Lee,NH,USA,Formation,10 seconds,cigar shaped object with two florescent tube like lights moving all around it.,6/25/20,
4/23/20 03:00,Las Vegas,NV,USA,Oval,10 minutes,I was driving up lakes mead towards the lake as I was turning around I looked out in the distance I just could not believe what I was l,5/1/20,
4/23/20 01:35,Cypress,CA,USA,Triangle,50 minutes,Ring app captures unique cloud formations then triangular lighted object followed by what appears to be a disc shaped object.,5/1/20,
4/23/20 01:20,Calamba (Philippines),,Philippines,Chevron,<1 minute,"We were waiting for lyrids meteor shower facing north east. Then when I looked at the other side of the sky, I saw it and I told the th",5/1/20,
4/23/20 01:15,Ottawa (Canada),ON,Canada,Formation,8-10 seconds,"5 objects that moved kind of like birds in a V formation, but were lit up and glowing in the dark night sky.",5/1/20,
4/23/20 01:00,Pawtucket,RI,USA,Light,1-3 hours,Pawtucket RI/Attleboro MA line. Two lights one being bright moving very slowly along tree line. To the NE closer prox drone w/ light,6/25/20,
4/23/20 01:00,Great Barrington,MA,USA,Other,4 hours,I was lying in bed at 1am when I saw what looked like a reflection of two street lights on my window. I kept looking closer because I h,6/25/20,
4/22/20 23:15,Modesto,CA,USA,Triangle,40 seconds,Triangle shaped aircraft with three lights flying high and quiet.,6/25/20,
4/22/20 23:00,Pocomoke City,MD,USA,Light,2 minutes,Tonight it was the usual ball of light that dimmed and brightened on and off then disappeared. Last week myself and my wife witnessed a,5/15/20,
4/22/20 22:56,London,London Borough of Barking and Dagenham,United Kingdom,Oval,2hours,This object appeared over two evenings and was clear to the naked eye and I wanted to record what it was and captured some images,9/9/22,Yes
4/22/20 22:30,Ashton (Canada),ON,Canada,Circle,1 hour,"6 objects seen in sky flying in back and forth and circling each other at 10:30pm April 22, 2020 in Ashton, Ottawa Ontario.",6/25/20,
4/22/20 22:30,Newport Beach,CA,USA,Circle,6 hours,I saw this flying object around 10:30 at night I was at Newport Beach to see the bioluminescence it was there for 6 hours I left around,6/25/20,
4/22/20 22:00,Albany,OR,USA,Other,30 seconds,"Seen six lights trailing each other, then banishes then 10 seconds later appeared a little more. ((Starlink satellites??)",5/1/20,
4/22/20 22:00,Clifton Springs,NY,USA,Chevron,2-3 minutes,"Low-flying, asymmetrically-lit, silent pseudo-airplane flying on a clear night.",5/15/20,
4/22/20 21:57,Burnaby (Canada),BC,Canada,Other,30 seconds,Bunch of lights interconnected. ((Starlink satellites)),5/1/20,
4/22/20 20:50,Ricetown,KY,USA,Light,20 minutes,Blinking lights in forest and in yard.,5/15/20,
4/22/20 10:00,Compton,CA,USA,Circle,1 hour,Circular object floating on top of my apartment complex in the middle it was spinning really quick then it disappeared.,6/25/20,
4/22/20 08:58,Greer,SC,USA,Cigar,1 minute,White cylinder object disappears in a blink of an eye.,5/1/20,
4/22/20 08:48,Waco,TX,USA,Sphere,3 minutes,I saw a beam of blue light as I watched the other UFO zip through the sky,5/15/20,
4/22/20 08:45,Louisville,KY,USA,Circle,10 minutes,"Man It Was So Crazy, 3 Very Dark Black Flying UFO'S We Saw, But We At First Thought They Were Bats, But Thought There Were One Then It",6/25/20,
4/22/20 03:45,Newport,WA,USA,Unknown,5 seconds,Zig zag light in the sky.,6/25/20,
4/22/20 03:30,Norwalk,OH,USA,Triangle,Few seconds,Im from Norwalk Ohio. At 330am this morning 4/22/2020 I went outside to look at the meteor showers. I was looking around the area they,5/1/20,
4/22/20 03:20,Minot,ND,USA,Formation,5 minutes,Fleet of unknown fast moving bright objects. ((Starlink satellites)),5/15/20,
4/22/20 03:00,Curwensville,PA,USA,Triangle,3 minutes,Triangular object hovering fairly low to the ground before disappearing out of sight. Witnessed by 5 people,6/25/20,
4/22/20 02:23,Stateline,NV,USA,,,MADAR Node 160,6/25/20,
4/22/20 02:00,Bangalore (India),,India,Triangle,15:00,I spotted something incredible on 22nd of April 2020 around 2:00am to 2:15 am in the morning. It was a massive triangular shaped object,6/25/20,
4/22/20 01:00,Hoodsport,WA,USA,Circle,4 hours,"Travel SE to NE, and back, at least 8 times.",6/25/20,
4/22/20 01:00,Ware,MA,USA,Formation,3 minutes,Two rings composed of bulb-like objects were spotted before speeding away.,6/25/20,
4/22/20 00:15,Lago Vista,TX,USA,Light,20 minutes,Very bright white large star moving very slow then reversed direction in erratic line.,6/25/20,
4/21/20 00:00,Overland Park,KS,USA,Cross,2-3 hours,Diamond in the sky?,6/25/20,
4/21/20 00:00,Airdrie (Canada),AB,Canada,Chevron,10 seconds,"Very large silent Chevron boomerang shape moving north approximately 1500 mph no noise. Instant fear, checked family and went into base",6/25/20,
4/21/20 23:00,Grand Rapids,MI,USA,Light,On going,Looking to the NW from Grand Rapids Michigan about half way above the horizon line are stationary lights. Appearing to close and to bri,6/25/20,
4/21/20 22:30,Dobbs Ferry,NY,USA,Circle,3 minutes,"Flashing white orb 1 second on 8-12 seconds off 30,000 ft elevation.",6/25/20,
4/21/20 22:00,Lovington,NM,USA,Circle,>1 hour,We then used a iPhone camera to zoom in on the object and were surprised with what we saw. It was a circular shaped with a circular typ,6/25/20,
4/21/20 21:45,Brantford (Canada),ON,Canada,Triangle,2 hours,was walking home and I saw flaming rainbows one followed me home very low to ground.There were 5 colored flames pointing upward startin,6/25/20,
4/21/20 21:30,Tinley Park,IL,USA,Circle,20,White circle object that was super bright and low in sky in Tinley park Illinois,5/1/20,
4/21/20 21:30,Tinley Park,IL,USA,Circle,20,"White object big and bright. Tinley park, illinois",6/25/20,
4/21/20 21:00,Chicago,IL,USA,Disk,15,Disc shaped light over Chicago.,6/25/20,
4/21/20 21:00,Plymouth/ maple grove,MN,USA,Changing,5 minutes,My boyfriend and I were out for a drive because there was supposed to be a meteor shower. As we were driving seen 2 objects in the sky.,6/25/20,
4/21/20 20:30,Interlaken,NJ,USA,Changing,35 minutes,It would zig zag and fo up and down not the first tome Ive seen. ((NUFORC Note: Venus?? PD)),5/15/20,
4/21/20 19:25,Puerto Varas (Chile),,Chile,Chevron,8 seconds,One Chevron Shaped UFO warping light effect around it.,6/25/20,
4/21/20 18:00,Cary,IL,USA,Circle,2 minutes,"Four round, and silver objects flying high and changing formations.",5/1/20,
4/21/20 15:30,Henderson,NV,USA,Circle,30 minutes,I saw a silvery white objects approximately 8 of them flying above ((Starlink satellites?)),6/25/20,
4/21/20 10:05,Weiser,ID,USA,Formation,5 minutes,4 flashing lights3 red 1 white in changing formation,6/25/20,
4/21/20 04:00,Port Charlotte,FL,USA,Cylinder,20 minutes,"On April 21st, at 4 a.m. I noticed 2 lights in the sky. They were flashing. This was the second time me seeing this. The 1st time my in",6/25/20,
4/21/20 03:00,Newberry,MI,USA,Fireball,4 minutes,Six friends see a strange fireball flying in a unique pattern.,6/25/20,
4/21/20 02:45,Seabrook,TX,USA,Fireball,15 minutes,"Introduction: On 04/21/2020 at approximately 02:45hrs., witnesses observed a vertically elongated light source that appeared to be in t",6/25/20,
4/21/20 01:10,Jonesboro,AR,USA,,,MADAR Node 143,6/25/20,
4/21/20 01:00,Forest Lake,MN,USA,Triangle,10 seconds,"2 black triangles with red lights in each corner, flying like a drone but silently and in sync with eachother",3/2/21,
4/20/20 23:34,Sanford,FL,USA,,,MADAR Node 91,6/25/20,
4/20/20 23:00,Badger,IA,USA,,1.5 hours,((NUFORC Note: Witness provides no information. Later reports that event was caused by sighting of Venus. PD)),5/1/20,
4/20/20 23:00,East Falmouth,MA,USA,Light,7 minute,"Around 11 PM, I looked out of my bedroom window and saw an orange light going straight from northeast to southwest. It looked about pla",6/25/20,
4/20/20 22:25,Bath Township,OH,USA,Unknown,2 events each 30 secs,Observed multiple orange orbs in northern Ohio sky,6/25/20,
4/20/20 22:15,Ponton (Canada),MB,Canada,Light,15 minutes,"Line of over 30 flying aircraft lights seen travelling, equal distance and speed, west to east, single file. ((Starlink satellites))",5/1/20,
4/20/20 22:00,Chicago,IL,USA,Light,2 seconds,Chicago Ohare Sighting 4.20.20,6/25/20,
4/20/20 22:00,Oak Harbor,WA,USA,Circle,3 hours,Orange Glowing Circle Hovering and Making Abrupt Course Changes in Western Washington.,6/25/20,
4/20/20 21:22,Stamford,CT,USA,Unknown,15 seconds repeated sever,"Grid FN31FC Heard what sounded like a boom, or sonic type of a boom Stamford, Ct. Anyone else hear that. Possible high-flying jet causi",6/25/20,
4/20/20 21:15,Collinsville,CT,USA,Circle,~1 hour,Lights in the shape of a V traveling westward and becoming circular and stationary in the west about 60° above the horizon.,6/25/20,
4/20/20 21:00,Muncy,PA,USA,Formation,2-3 minutes?,"Formation of 8-10? star-like lights, equal distance apart, quietly gliding across sky from SW to NE ((Starlink satellites?))",6/25/20,
4/20/20 20:30,Calera,OK,USA,Teardrop,5 minutes,Red yellow orb travels erratically.,6/25/20,
4/20/20 19:29,Santo Domingo,,Santo Domingo,Sphere,5 minutos,Objeto volador no identificado a las arturas de las estrellas. ((Starlink satellites??)),5/1/20,
4/20/20 11:30,Clinton,MI,USA,Light,3 seconds,White/yellow light appeared in the sky...shot off insanely fast and then disappeared.,6/25/20,
4/20/20 11:15,Enterprise,AL,USA,Sphere,30,My 9 year old son and I both saw a dark grey sphere shaped craft.,6/25/20,
4/20/20 09:35,Union,SC,USA,Other,2 minutes,04/20/2020 Bright White Triangular light lighting up woods with Yellow light towards the top of trees- SC,6/25/20,
4/20/20 09:16,Fishkill/Wappingers/Beacon,NY,USA,Circle,Hour,"CHANGING COLOR CIRCULAR UFO - Dutchess County ((NUFORC Note: Venus is in the western sky, currently. PD))",6/25/20,
4/20/20 08:55,Fairfax,VA,USA,,,MADAR Node 122,6/25/20,
